NPDES_ID,ENF_IDENTIFIER,ACTIVITY_ID,ACTIVITY_TYPE_CODE,ENF_TYPE_CODE,ENF_TYPE_DESC,AGENCY,SETTLEMENT_ENTERED_DATE,FED_PENALTY_ASSESSED_AMT,STATE_LOCAL_PENALTY_AMT,FAC_NAME,FAC_STREET,FAC_CITY,FAC_STATE,FAC_ZIP,FAC_COUNTY,FAC_EPA_REGION,FAC_LAT,FAC_LONG,FAC_DERIVED_WBD,FAC_DERIVED_CD113,FAC_PERCENT_MINORITY,FAC_POP_DEN,FAC_DERIVED_HUC,FAC_SIC_CODES,FAC_NAICS_CODES,DFR_URL
FLU980171,04-1999-N060,2400278956,AFR,309A,CWA 309A AO For Compliance,EPA,10/14/1998,,,SHORT GUYS SMALL BOATS,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,3732,,http://echo.epa.gov/detailed-facility-report?fid=110011332389
FLU980171,04-1998-N039,2400278955,AFR,309A,CWA 309A AO For Compliance,EPA,07/17/1998,,,SHORT GUYS SMALL BOATS,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,3732,,http://echo.epa.gov/detailed-facility-report?fid=110011332389
FLU970056,04-1997-N048,2400278329,AFR,309A,CWA 309A AO For Compliance,EPA,06/25/1997,,,RIVER RECYCLING CO.,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,5093,,http://echo.epa.gov/detailed-facility-report?fid=110011332771
FLU970056,04-1997-N068,2400278328,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,07/30/1998,1600,,RIVER RECYCLING CO.,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,5093,,http://echo.epa.gov/detailed-facility-report?fid=110011332771
FLU971189,FL-N00000210,2400279029,AFR,STAOCO,State Administrative Order of Consent,State,09/09/1997,,1000,"BEAVER STREET FISHERIES, INC.",1741 W. BEAVER ST.,JACKSONVILLE,FL,32209,DUVAL,4,30.335054,-81.688268,30801031405,5,69.924,3458.63,3080103,0921 4222 4225,493110 493120 49312,http://echo.epa.gov/detailed-facility-report?fid=110011332183
FLR10PW73,FL-17-1025,3601277584,AFR,SCWAAPO,State CWA Penalty AO,State,11/01/2017,,9500,GULF COAST SOLAR CENTER 1 - EGLIN AFB,5 W COLLEGE BLVD,VALPARAISO,FL,32580,OKALOOSA COUNTY,4,30.534791,-86.473472,31401020505,1,16.12,734.68,3140102,,,http://echo.epa.gov/detailed-facility-report?fid=110067438446
FLR05C277,04-2001-N023,2400279566,AFR,309A,CWA 309A AO For Compliance,EPA,12/07/2000,,,BANANA RIVER MARINE SERVICE,1360 S BANANA RIVER DRIVE,MERRITT ISLAND,FL,32952,BREVARD,4,28.333819,-80.660433,30802020203,8,10.751,1931.28,3080202,4493,,http://echo.epa.gov/detailed-facility-report?fid=110009076445
FL0026751,04-1995-N021,2400274637,AFR,309A,CWA 309A AO For Compliance,EPA,12/02/1994,,,JEA - ROYAL LAKES WWTF,5509 WESTERN WAY,JACKSONVILLE,FL,32256,DUVAL,4,30.212694,-81.562611,30801031302,4,37.198,2037.93,3080103,4952,,http://echo.epa.gov/detailed-facility-report?fid=110015626928
FL0026751,FL-N00000143,2400274635,AFR,SCWAAPO,State CWA Penalty AO,State,03/22/2002,,,JEA - ROYAL LAKES WWTF,5509 WESTERN WAY,JACKSONVILLE,FL,32256,DUVAL,4,30.212694,-81.562611,30801031302,4,37.198,2037.93,3080103,4952,,http://echo.epa.gov/detailed-facility-report?fid=110015626928
FL0026751,04-1995-N014,2400274638,AFR,309A,CWA 309A AO For Compliance,EPA,01/13/1995,,,JEA - ROYAL LAKES WWTF,5509 WESTERN WAY,JACKSONVILLE,FL,32256,DUVAL,4,30.212694,-81.562611,30801031302,4,37.198,2037.93,3080103,4952,,http://echo.epa.gov/detailed-facility-report?fid=110015626928
FL0026751,04-1984-N018,2400274634,AFR,309A,CWA 309A AO For Compliance,EPA,02/01/1984,,,JEA - ROYAL LAKES WWTF,5509 WESTERN WAY,JACKSONVILLE,FL,32256,DUVAL,4,30.212694,-81.562611,30801031302,4,37.198,2037.93,3080103,4952,,http://echo.epa.gov/detailed-facility-report?fid=110015626928
FLU983164,FL-N00000123,2400279681,AFR,SCWAAPO,State CWA Penalty AO,State,02/26/1999,,1199,QUENTIN L HAMPTON ASSOCIATES,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011331567
FLR10LN45,FL-12-1629,3400191497,AFR,SCWAAPO,State CWA Penalty AO,State,12/31/2012,,500,WESTSHORE YACHT CLUB,UNKNOWN,TAMPA,FL,33616,HILLSBOROUGH,4,27.880556,-82.526944,31002060303,14,28.745,3262.15,3100206,,,http://echo.epa.gov/detailed-facility-report?fid=110045480957
FLU990048,04-1999-N051,2400279638,AFR,309A,CWA 309A AO For Compliance,EPA,07/27/1999,,,MIAMI WASTE PAPER CO INC,2120 NW 14TH AVE,MIAMI,FL,33142,MIAMI-DADE,4,25.79648,-80.21928,30902061405,24,91.042,11220.78,3090202,5141 5093,423930,http://echo.epa.gov/detailed-facility-report?fid=110011331745
FLU034779,04-2003-N020,2400279883,AFR,309A,CWA 309A AO For Compliance,EPA,03/11/2003,,,AUTO EXPORT LLC,2350 VULCAN RD,APOPKA,FL,32703,ORANGE,4,28.64111,-81.46657,30801011402,5,55.24,2860.43,3080101,5015,42512 42314 42511 44131,http://echo.epa.gov/detailed-facility-report?fid=110013372126
FLU034779,04-2004-4503,127373,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,09/08/2004,2000,,AUTO EXPORT LLC,2350 VULCAN RD,APOPKA,FL,32703,ORANGE,4,28.64111,-81.46657,30801011402,5,55.24,2860.43,3080101,5015,42512 42314 42511 44131,http://echo.epa.gov/detailed-facility-report?fid=110013372126
FLR10PW80,FL-17-0970,3601277583,AFR,SCWAAPO,State CWA Penalty AO,State,10/02/2017,,4125,THE FOUNTAINS ADDITION,9851 UNIVERSITY PKWY,PENSACOLA,FL,32514,ESCAMBIA COUNTY,4,30.53858,-87.2199,31403050602,1,29.034,1496.43,3140305,,,http://echo.epa.gov/detailed-facility-report?fid=110067436331
FLR05F478,FL-16-1244,3600803491,AFR,SCWAAPO,State CWA Penalty AO,State,09/14/2016,,92.5,LIGHTHOUSE MARINA,5325 NORTH LAGOON DRIVE,PANAMA CITY BEACH,FL,32408,BAY,4,30.14954,-85.74446,31401011003,2,12.463,1690.09,3140101,4493,713930,http://echo.epa.gov/detailed-facility-report?fid=110012325484
FLU970106,04-1997-N077,2400279336,AFR,309A,CWA 309A AO For Compliance,EPA,09/10/1997,,,AMERICAN CUSTOM YACHT,6800 SW JACK JAMES DR,STUART,FL,34997,MARTIN,4,27.149568,-80.212226,30902060503,18,25.257,1736.97,3090202,3732,336611 48839 336612,http://echo.epa.gov/detailed-facility-report?fid=110005586366
FL0040622,FL-FL0040622,3601492367,AFR,SCWAAPO,State CWA Penalty AO,State,02/27/2018,,11712.85,"MELBOURNE BEACH, CITY OF - BCUD/ SOUTH BEACHES WWTF",2800 SOUTH SR A1A,MELBOURNE BEACH,FL,32951,BREVARD,4,28.041561,-80.547889,30802020105,8,14.027,2218.42,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110001123490
FL0040622,04-1991-N037,2400277478,AFR,309A,CWA 309A AO For Compliance,EPA,05/28/1991,,,"MELBOURNE BEACH, CITY OF - BCUD/ SOUTH BEACHES WWTF",2800 SOUTH SR A1A,MELBOURNE BEACH,FL,32951,BREVARD,4,28.041561,-80.547889,30802020105,8,14.027,2218.42,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110001123490
FL0040622,FL-16-1352,3600895418,AFR,SCWAAPO,State CWA Penalty AO,State,11/18/2016,,2500,"MELBOURNE BEACH, CITY OF - BCUD/ SOUTH BEACHES WWTF",2800 SOUTH SR A1A,MELBOURNE BEACH,FL,32951,BREVARD,4,28.041561,-80.547889,30802020105,8,14.027,2218.42,3080202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110001123490
FLD000001,FL-N00000763,2400278350,AFR,STAOCO,State Administrative Order of Consent,State,04/11/2001,,30000,VISTA HOME,4838 KITTY HAWK CRL,GULF BREEZE,FL,32561,SANTA ROSA,4,30.39123,-87.02592,31401050203,1,9.995,1120.5,3140105,,,http://echo.epa.gov/detailed-facility-report?fid=110013404887
FL0173371,FL-18-0093,3601509024,AFR,SCWAAPO,State CWA Penalty AO,State,05/28/2018,,2500,SPENCER WWTP,NEAR SPENCER'S CROSSING S/D,ORANGE PARK,FL,32073,CLAY,4,30.173678,-81.808133,30801031101,3,42.226,1570.37,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010042881
FL0173371,FL-N00000938,2400279340,AFR,STAOCO,State Administrative Order of Consent,State,07/12/2005,,,SPENCER WWTP,NEAR SPENCER'S CROSSING S/D,ORANGE PARK,FL,32073,CLAY,4,30.173678,-81.808133,30801031101,3,42.226,1570.37,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010042881
FL0173371,FL-N00000671,2400279342,AFR,STAOCO,State Administrative Order of Consent,State,08/23/2004,,8500,SPENCER WWTP,NEAR SPENCER'S CROSSING S/D,ORANGE PARK,FL,32073,CLAY,4,30.173678,-81.808133,30801031101,3,42.226,1570.37,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010042881
FL0173371,FL-11-0951,2600084659,AFR,STAOCO,State Administrative Order of Consent,State,09/22/2011,,7000,SPENCER WWTP,NEAR SPENCER'S CROSSING S/D,ORANGE PARK,FL,32073,CLAY,4,30.173678,-81.808133,30801031101,3,42.226,1570.37,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010042881
FL0173371,FL-N00000964,2400279339,AFR,SCWAAO,State CWA Non Penalty AO,State,07/14/2004,,,SPENCER WWTP,NEAR SPENCER'S CROSSING S/D,ORANGE PARK,FL,32073,CLAY,4,30.173678,-81.808133,30801031101,3,42.226,1570.37,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010042881
FL0173371,FL-17-1212,3601553953,AFR,SCWAAPO,State CWA Penalty AO,State,05/23/2018,,0,SPENCER WWTP,NEAR SPENCER'S CROSSING S/D,ORANGE PARK,FL,32073,CLAY,4,30.173678,-81.808133,30801031101,3,42.226,1570.37,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010042881
FL0173371,FL-N00000490,2400279344,AFR,STAOCO,State Administrative Order of Consent,State,11/28/2006,,,SPENCER WWTP,NEAR SPENCER'S CROSSING S/D,ORANGE PARK,FL,32073,CLAY,4,30.173678,-81.808133,30801031101,3,42.226,1570.37,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010042881
FLG110168,FL-N00000653,2400279610,AFR,SCWAAPO,State CWA Penalty AO,State,,,6500,HICKS CONCRETE BATCH PLANT,2005 INDUSTRIAL PARK ROAD,MULBERRY,FL,33860,POLK,4,27.90008,-81.99278,31002040104,15,35.641,753.3,3100204,3273,327320,http://echo.epa.gov/detailed-facility-report?fid=110010051843
FLR05H061,FL-12-1297,3400083084,AFR,STAOCO,State Administrative Order of Consent,State,08/09/2012,,370,"ROYALE PALM YACHT BASIN, INC",629 NE 3RD ST,DANIA,FL,33004,BROWARD,4,26.05839,-80.13324,30902061300,23,46.311,2573.38,3090202,4493,713930,http://echo.epa.gov/detailed-facility-report?fid=110043162840
FL0175412,FL-N00000684,2400279280,AFR,SCWAAPO,State CWA Penalty AO,State,,,900,SILVER SPRINGS CITRUS,25411 MARE AVENUE,HOWEY IN THE HILLS,FL,34737,LAKE,4,28.715158,-81.7804,30801020202,10,19.353,277.41,3080102,2037 2033 2034 0174,311411 311999 11131 111310 311421 11132,http://echo.epa.gov/detailed-facility-report?fid=110000362795
FL0030325,04-1992-N030,2400274111,AFR,309A,CWA 309A AO For Compliance,EPA,09/30/1992,,,WATERWAY ESTATES AWWTP,1667 INLET DRIVE,FORT MYERS,FL,33919,LEE,4,26.6386,-81.9091,30902050603,19,29.088,2495.89,3090205,4952,,http://echo.epa.gov/detailed-facility-report?fid=110006377928
FL0030325,FL-N00000114,2400274116,AFR,STAOCO,State Administrative Order of Consent,State,12/31/1997,,4300,WATERWAY ESTATES AWWTP,1667 INLET DRIVE,FORT MYERS,FL,33919,LEE,4,26.6386,-81.9091,30902050603,19,29.088,2495.89,3090205,4952,,http://echo.epa.gov/detailed-facility-report?fid=110006377928
FL0030325,FL-N00000408,2400274115,AFR,STAOCO,State Administrative Order of Consent,State,04/27/2007,,3800,WATERWAY ESTATES AWWTP,1667 INLET DRIVE,FORT MYERS,FL,33919,LEE,4,26.6386,-81.9091,30902050603,19,29.088,2495.89,3090205,4952,,http://echo.epa.gov/detailed-facility-report?fid=110006377928
FL0030325,FL-N00000959,2400274114,AFR,SCWAAO,State CWA Non Penalty AO,State,12/14/2006,,,WATERWAY ESTATES AWWTP,1667 INLET DRIVE,FORT MYERS,FL,33919,LEE,4,26.6386,-81.9091,30902050603,19,29.088,2495.89,3090205,4952,,http://echo.epa.gov/detailed-facility-report?fid=110006377928
FL0030325,04-1989-N027,2400274113,AFR,309A,CWA 309A AO For Compliance,EPA,09/26/1989,,,WATERWAY ESTATES AWWTP,1667 INLET DRIVE,FORT MYERS,FL,33919,LEE,4,26.6386,-81.9091,30902050603,19,29.088,2495.89,3090205,4952,,http://echo.epa.gov/detailed-facility-report?fid=110006377928
FLU909222,04-2000-N042,2400279453,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,11/14/2000,4000,,KILLARNEY COMMONS PAHSE 3,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011332986
FLR05H266,FL-21-0450,3602992062,AFR,SCWAAPO,State CWA Penalty AO,State,06/24/2021,,7500,EMERALD COAST GRANITE,3700 N PALAFOX ST,PENSACOLA,FL,32505,ESCAMBIA,4,30.44882,-87.23058,31401050401,1,52.548,2394.68,3140105,3281,327991,http://echo.epa.gov/detailed-facility-report?fid=110044886317
FLR20AF67,FL-16-1318,3601092402,AFR,SCWAAPO,State CWA Penalty AO,State,12/06/2016,,6000,SHOPS OF FREEPORT SHOPPING CENTER,US HWY 331 S,FREEPORT,FL,32439,WALTON COUNTY,4,30.482222,-86.125,31401020102,1,16.361,123.62,3140102,,,http://echo.epa.gov/detailed-facility-report?fid=110064756125
FLR10SD83,FL-19-1544,3602211836,AFR,SCWAAPO,State CWA Penalty AO,State,04/14/2020,,8090.5,HAMILTON CROSSING S/D,HAMILTON BRIDGE ROAD,MILTON,FL,32570,,4,30.6187,-87.0879,31401040502,1,15.16,987.37,3140104,,,http://echo.epa.gov/detailed-facility-report?fid=110070390095
FLR05C296,04-2001-N024,2400279152,AFR,309A,CWA 309A AO For Compliance,EPA,11/29/2000,,,"MOME, INC DBA MOME METAL RECYCLING",3770 PALMETTO AVENUE,FORT MYERS,FL,33916,LEE,4,26.598611,-81.841389,30902040102,19,50.808,1715.73,3090204,5093 9999,999999 423930,http://echo.epa.gov/detailed-facility-report?fid=110005641252
FLU980510,04-1998-N048,2400278988,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,,,,"CITY OF TALLAHASSEE, TP SMITH",UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011332398
FLU980510,04-1998-N049,2400278987,AFR,309A,CWA 309A AO For Compliance,EPA,03/02/1998,,,"CITY OF TALLAHASSEE, TP SMITH",UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,,,http://echo.epa.gov/detailed-facility-report?fid=110011332398
FL0174441,FL-17-1210,3601375898,AFR,SCWAAPO,State CWA Penalty AO,State,02/26/2018,,0,BLACKS FORD WRF,1310 - 100 ROBERTS ROAD,JACKSONVILLE,FL,32259,ST. JOHNS COUNTY,4,30.078708,-81.585621,30801031303,6,15.323,864.38,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110010042569
FLG911813,FL-N00000686,2400277831,AFR,SCWAAPO,State CWA Penalty AO,State,,,,CHEVRON KWIK STOP,118 NW US19,CRYSTAL RIVER,FL,34429,CITRUS,4,28.899691,-82.594387,31002070102,11,11.477,333.61,3100207,5541,447110,http://echo.epa.gov/detailed-facility-report?fid=110020732545
FLU980095,04-1998-N029,2400278847,AFR,309A,CWA 309A AO For Compliance,EPA,04/07/1998,,,DIAMOND MARINE CORP,UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,3732,,http://echo.epa.gov/detailed-facility-report?fid=110011332316
FLU980070,04-1998-N055,2400279115,AFR,309A,CWA 309A AO For Compliance,EPA,04/07/1998,,,"SIGNATURE MATINRE MFG, INC.",UNKNOWN,UNKNOWN,FL,0,,4,28.45743,-82.409148,,,,,,3732,,http://echo.epa.gov/detailed-facility-report?fid=110011332290
FL0186651,FL-N00000685,2400279204,AFR,SCWAAPO,State CWA Penalty AO,State,04/08/2005,,2000,LOWRY PARK ZOO,1101 WEST SLIGH AVENUE,TAMPA,FL,33604,HILLSBOROUGH,4,28.013472,-82.467919,31002050503,14,66.212,4691.61,3100205,7996,71213 71219 713110,http://echo.epa.gov/detailed-facility-report?fid=110027852410
FL0186651,FL-N00000422,2400279206,AFR,STAOCO,State Administrative Order of Consent,State,10/23/2009,,4500,LOWRY PARK ZOO,1101 WEST SLIGH AVENUE,TAMPA,FL,33604,HILLSBOROUGH,4,28.013472,-82.467919,31002050503,14,66.212,4691.61,3100205,7996,71213 71219 713110,http://echo.epa.gov/detailed-facility-report?fid=110027852410
FL0042544,FL-N00000380,2400273528,AFR,STAOCO,State Administrative Order of Consent,State,08/19/2009,,,VERO BEACH DEMINERALIZATION CO,3225 NORTH U S HIGHWAY 1,VERO BEACH,FL,32960,INDIAN RIVER,4,27.651751,-80.401037,30802030307,8,28.097,1560.35,3080203,4941,,http://echo.epa.gov/detailed-facility-report?fid=110027951465
FL0042544,FL-N00000016,2400273529,AFR,STAOCO,State Administrative Order of Consent,State,01/10/2000,,,VERO BEACH DEMINERALIZATION CO,3225 NORTH U S HIGHWAY 1,VERO BEACH,FL,32960,INDIAN RIVER,4,27.651751,-80.401037,30802030307,8,28.097,1560.35,3080203,4941,,http://echo.epa.gov/detailed-facility-report?fid=110027951465
FL0043079,FL-18-1178,3601737034,AFR,SCWAAPO,State CWA Penalty AO,State,01/08/2019,,0,HILLIARD WWTF,5TH STREET & RUBY DRIVE,HILLIARD,FL,32046,NASSAU,4,30.6985,-81.9173,30702040903,4,10.347,143.54,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027948283
FL0043079,FL-N00000148,2400277754,AFR,STAOCO,State Administrative Order of Consent,State,06/20/1996,,,HILLIARD WWTF,5TH STREET & RUBY DRIVE,HILLIARD,FL,32046,NASSAU,4,30.6985,-81.9173,30702040903,4,10.347,143.54,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027948283
FL0043079,FL-N00000398,2400277752,AFR,STAOCO,State Administrative Order of Consent,State,04/18/2006,,200,HILLIARD WWTF,5TH STREET & RUBY DRIVE,HILLIARD,FL,32046,NASSAU,4,30.6985,-81.9173,30702040903,4,10.347,143.54,3070204,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110027948283
FL0035921,04-2017-4767,3601042514,AFR,309A,CWA 309A AO For Compliance,EPA,04/28/2017,,,CHEVRON AMERICAS PRODUCTS PORT TAMPA TERMINAL,5500 W COMMERCE ST,TAMPA,FL,33616,HILLS,4,27.86237,-82.5381,31002060303,14,37.853,2208.55,3100206,5171,424710,http://echo.epa.gov/detailed-facility-report?fid=110035570478
FL0035921,04-2016-4763,3600477134,AFR,309A,CWA 309A AO For Compliance,EPA,12/17/2015,,,CHEVRON AMERICAS PRODUCTS PORT TAMPA TERMINAL,5500 W COMMERCE ST,TAMPA,FL,33616,HILLS,4,27.86237,-82.5381,31002060303,14,37.853,2208.55,3100206,5171,424710,http://echo.epa.gov/detailed-facility-report?fid=110035570478
FLU017025,04-2008-4784,1000002533,AFR,309A,CWA 309A AO For Compliance,EPA,05/14/2008,,,"MIRAMAR, CITY OF",13900 PEMBROKE RD,MIRAMAR,FL,33027,BROWARD,4,25.99311,-80.33409,30902061401,24,77.055,4460.98,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110009073910
FLU017025,04-2009-4516,1800023489,AFR,309G2A,CWA 309G2A AO For Class I Penalties,EPA,09/14/2009,3000,,"MIRAMAR, CITY OF",13900 PEMBROKE RD,MIRAMAR,FL,33027,BROWARD,4,25.99311,-80.33409,30902061401,24,77.055,4460.98,3090202,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110009073910
FLR05A773,04-2000-N029,2400278409,AFR,309A,CWA 309A AO For Compliance,EPA,04/07/2000,,,A - 1 BLOCK CORP,1617 S DIVISION AVE,ORLANDO,FL,32805,ORANGE,4,28.52316,-81.38469,30901010101,5,52.777,4070.29,3090101,3271 3273,327331 327320,http://echo.epa.gov/detailed-facility-report?fid=110001758919
FLR05A773,FL-13-1454,3400193598,AFR,STAOCO,State Administrative Order of Consent,State,01/09/2014,,310,A - 1 BLOCK CORP,1617 S DIVISION AVE,ORLANDO,FL,32805,ORANGE,4,28.52316,-81.38469,30901010101,5,52.777,4070.29,3090101,3271 3273,327331 327320,http://echo.epa.gov/detailed-facility-report?fid=110001758919
FLG110825,FL-11-0802,2600083374,AFR,SCWAAPO,State CWA Penalty AO,State,08/24/2011,,5500,A - 1 BLOCK CORP,1617 S DIVISION AVE,ORLANDO,FL,32805,ORANGE,4,28.52316,-81.38469,30901010101,5,52.777,4070.29,3090101,3271 3273,327331 327320,http://echo.epa.gov/detailed-facility-report?fid=110001758919
FLR05F620,FL-13-1463,3400215856,AFR,SCWAAPO,State CWA Penalty AO,State,03/05/2014,,370,SUN TERMINALS INC,3100 EISENHOWER BLVD.,FORT LAUDERDALE,FL,33316,BROWARD,4,26.10203,-80.11921,30902061300,22,33.625,3463.29,3090202,4491,488310,http://echo.epa.gov/detailed-facility-report?fid=110013668496
FL0002844,FL-N00000942,2400274538,AFR,SCWAAPO,State CWA Penalty AO,State,07/13/2010,,500,GRANADA HOUSE CONDOMINIUM,201 NORTH OCEAN BOULEVARD,POMPANO BEACH,FL,33062,BROWARD,4,26.236094,-80.091169,30902061300,22,37.128,5268.14,3090202,6513,531110,http://echo.epa.gov/detailed-facility-report?fid=110010043979
FL0002844,FL-12-0787,3400187028,AFR,STAOCO,State Administrative Order of Consent,State,09/10/2012,,500,GRANADA HOUSE CONDOMINIUM,201 NORTH OCEAN BOULEVARD,POMPANO BEACH,FL,33062,BROWARD,4,26.236094,-80.091169,30902061300,22,37.128,5268.14,3090202,6513,531110,http://echo.epa.gov/detailed-facility-report?fid=110010043979
FL0002844,FL-N00000609,2400274541,AFR,STAOCO,State Administrative Order of Consent,State,12/18/2003,,,GRANADA HOUSE CONDOMINIUM,201 NORTH OCEAN BOULEVARD,POMPANO BEACH,FL,33062,BROWARD,4,26.236094,-80.091169,30902061300,22,37.128,5268.14,3090202,6513,531110,http://echo.epa.gov/detailed-facility-report?fid=110010043979
FL0023671,FL-N00000155,2400277108,AFR,STAOCO,State Administrative Order of Consent,State,05/15/1997,,,JACKSONVILLE HEIGHTS WRF,5957 TAMPICO RD.,JACKSONVILLE,FL,32244,DUVAL,4,30.24144,-81.75691,30801031402,5,54.21,2813.19,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110015626919
FL0023671,04-1994-N020,2400277114,AFR,309A,CWA 309A AO For Compliance,EPA,08/08/1994,,,JACKSONVILLE HEIGHTS WRF,5957 TAMPICO RD.,JACKSONVILLE,FL,32244,DUVAL,4,30.24144,-81.75691,30801031402,5,54.21,2813.19,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110015626919
FL0023671,04-1993-N020,2400277106,AFR,309A,CWA 309A AO For Compliance,EPA,12/07/1992,,,JACKSONVILLE HEIGHTS WRF,5957 TAMPICO RD.,JACKSONVILLE,FL,32244,DUVAL,4,30.24144,-81.75691,30801031402,5,54.21,2813.19,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110015626919
FL0023671,04-1994-N023,2400277113,AFR,309G2B,CWA 309G2B AO For Class II Penalties,EPA,02/01/1995,35000,,JACKSONVILLE HEIGHTS WRF,5957 TAMPICO RD.,JACKSONVILLE,FL,32244,DUVAL,4,30.24144,-81.75691,30801031402,5,54.21,2813.19,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110015626919
FL0023671,04-1994-N024,2400277112,AFR,309A,CWA 309A AO For Compliance,EPA,09/22/1994,,,JACKSONVILLE HEIGHTS WRF,5957 TAMPICO RD.,JACKSONVILLE,FL,32244,DUVAL,4,30.24144,-81.75691,30801031402,5,54.21,2813.19,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110015626919
FL0023671,04-1990-N049,2400277105,AFR,309A,CWA 309A AO For Compliance,EPA,09/12/1990,,,JACKSONVILLE HEIGHTS WRF,5957 TAMPICO RD.,JACKSONVILLE,FL,32244,DUVAL,4,30.24144,-81.75691,30801031402,5,54.21,2813.19,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110015626919
FL0023671,04-1989-N010,2400277107,AFR,309A,CWA 309A AO For Compliance,EPA,02/07/1989,,,JACKSONVILLE HEIGHTS WRF,5957 TAMPICO RD.,JACKSONVILLE,FL,32244,DUVAL,4,30.24144,-81.75691,30801031402,5,54.21,2813.19,3080103,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110015626919
FL0169978,FL-N00000518,2400279459,AFR,STAOCO,State Administrative Order of Consent,State,12/13/2007,,1125,"LYNN HAVEN, CITY OF - WWTF",825 OHIO AVENUE,LYNN HAVEN,FL,32444,BAY,4,30.249799,-85.660395,31401010901,2,15.976,1297.19,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914887
FL0169978,FL-N00000435,2400279460,AFR,STAOCO,State Administrative Order of Consent,State,06/20/2007,,,"LYNN HAVEN, CITY OF - WWTF",825 OHIO AVENUE,LYNN HAVEN,FL,32444,BAY,4,30.249799,-85.660395,31401010901,2,15.976,1297.19,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914887
FL0169978,FL-N00000592,2400279458,AFR,STAOCO,State Administrative Order of Consent,State,12/20/2002,,250,"LYNN HAVEN, CITY OF - WWTF",825 OHIO AVENUE,LYNN HAVEN,FL,32444,BAY,4,30.249799,-85.660395,31401010901,2,15.976,1297.19,3140101,4952,221320,http://echo.epa.gov/detailed-facility-report?fid=110000914887
